8.677465,8.857701,-16.122750
2.811260,9.405925,-47.574400
9.751754,5.942647,9.483581
2.008075,9.153003,-51.515249
1.734582,9.273058,-53.423631
7.523459,0.363622,38.202052
7.854721,0.518932,37.760141
5.342805,3.478942,6.252557
9.915877,6.078613,10.216621
1.837817,7.574065,-42.058797
4.505068,5.571497,-12.888391
0.990695,4.861951,-25.233159
7.109631,4.350688,6.885133
2.784968,3.494509,-8.172358
9.186708,5.282903,12.822922
1.557819,9.775907,-58.448190
0.726819,5.102758,-29.404192
1.864769,5.489395,-26.897809
2.675719,6.736334,-29.782640
8.502115,4.563105,13.865055
1.426098,1.975642,-4.446133
0.928115,7.618764,-45.457187
1.623232,8.278273,-47.247394
7.257917,1.098536,31.206901
8.722814,9.706045,-21.383782
9.236366,5.571489,10.748142
9.420840,2.520405,32.776671
2.377241,2.881856,-2.920935
8.941538,4.807463,13.856376
8.330975,3.938741,16.656307
1.910109,1.830036,1.668269
0.578074,2.593879,-10.730235
9.656782,6.076495,8.965700
6.521232,1.987655,20.817830
5.793996,9.734302,-37.317411
8.815134,8.018848,-8.404414
1.946915,8.307180,-44.956860
3.922091,6.900311,-24.869246
3.877518,9.764013,-46.729896
6.171221,1.197150,25.352939
1.290721,6.330313,-33.877217
2.010924,7.152886,-36.263017
0.004320,5.522792,-34.817684
3.711985,2.885413,0.244187
8.356870,5.312416,7.813430
2.023417,9.240537,-51.146409
6.932149,7.481059,-15.200045
1.497687,9.374412,-54.650590
2.121883,5.334237,-23.229018
0.636355,6.177851,-36.078528
7.324331,8.353085,-17.822408
9.597190,1.350728,41.632779
9.957007,9.372292,-11.625136
0.704945,1.138017,-0.738386
1.898146,4.558625,-18.313008
4.329923,2.003462,9.499623
9.139076,1.436081,36.871720
9.115662,1.631676,39.451670
0.221342,2.203849,-11.809415
5.611635,4.043596,2.868876
8.476654,9.250631,-19.883813
3.041691,6.537139,-26.603148
8.074309,3.941950,16.723889
0.454241,4.676967,-26.426005
3.335247,9.300024,-45.352379
1.717304,1.814554,-2.575388
1.636349,6.567433,-34.414695
7.223690,6.398526,-4.789749
2.853501,3.889327,-10.806861
2.952557,0.085850,18.057604
2.757678,4.904983,-18.011600
1.544651,1.205607,1.128220
7.418532,6.535512,-4.381301
3.743143,5.238528,-14.841100
1.191112,5.260146,-27.554317
9.837464,8.450750,-6.740250
2.927806,3.499977,-6.127168
3.845328,6.120545,-19.592657
8.710748,7.115224,-4.691668
2.964941,2.237167,1.799085
6.438945,2.048495,19.939685
1.482202,9.296202,-53.730319
6.650810,4.539813,3.856298
3.360267,2.800902,1.762611
0.626948,0.978905,-2.523663
2.772885,0.810156,11.861784
9.863497,7.934816,-3.076149
0.381147,0.745248,-3.152019
3.977744,7.949696,-33.298353
3.638903,6.301872,-24.566649
5.565129,1.162107,22.116322
8.780870,2.935531,28.695930
8.756971,5.499060,8.869201
4.501642,1.924829,12.324182
4.275348,0.631491,18.661304
5.801839,3.833930,6.538832
6.123590,6.048936,-7.202477
4.480031,3.777188,-0.055413
0.281301,5.130374,-31.652074
0.573526,6.282922,-36.813526
0.569747,4.801589,-28.221424
4.643199,3.923612,-2.326003
7.242875,3.742475,12.309558
2.081607,8.159128,-43.100370
5.475309,3.571804,3.575760
7.777730,0.410886,39.192736
8.534854,4.849886,12.997085
5.990018,7.401157,-18.972799
4.156553,9.741904,-45.691087
8.745904,9.484508,-18.777420
7.118635,5.379681,1.504229
0.168719,8.061435,-53.622614
3.729302,2.280707,4.178261
2.794292,9.332396,-48.803417
1.608234,7.732847,-42.025326
8.504246,6.480300,-0.053235
0.959649,2.020421,-6.871607
3.033574,7.079652,-31.156700
4.704627,9.179629,-37.613703
7.889628,5.636344,3.448943
9.945817,4.844116,18.888499
5.569161,0.602113,25.826313
3.955949,4.031254,-3.868517
5.600646,6.530271,-16.111690
8.726427,8.387747,-13.134186
5.017399,8.696279,-31.165133
3.022086,3.698037,-7.608706
8.020616,0.528573,39.309921
0.906078,0.834847,2.161960
5.028875,8.308681,-29.033667
1.401911,1.930136,-5.355154
4.724925,8.252462,-29.763011
9.997318,1.682543,40.530903
4.561031,0.921758,20.765619
7.061695,0.919822,31.573503
1.958903,9.219059,-51.616967
8.521773,7.034919,-3.308782
5.720909,9.318404,-33.061099
2.609110,2.112240,1.737172
2.374767,5.410379,-24.706485
1.024014,6.723907,-38.712388
8.990547,1.614986,36.420653
4.043286,0.131338,22.040162
2.931103,7.069434,-32.553877
3.545820,7.498260,-34.516502
0.332575,6.268496,-39.666752
7.361488,4.095283,8.628369
9.941985,7.538688,-0.954455
0.291113,1.696409,-8.232707
7.852159,5.012350,9.130256
3.980025,7.833405,-32.416104
0.766330,4.804255,-27.399206
1.095654,1.152251,1.161678
0.985792,4.063932,-19.636854
8.969510,3.252955,24.619508
5.725556,9.862246,-36.395593
7.330369,0.955509,34.204320
5.667739,1.392717,21.759082
5.952667,3.444465,8.809798
5.210041,9.574620,-38.189205
0.739107,4.857269,-27.444742
9.735737,2.613414,32.711342
1.360401,7.308909,-43.174011
8.763678,5.200874,10.075765
7.827108,7.560329,-11.908755
0.277464,3.662393,-20.598708
7.653030,8.658059,-19.412123
0.052438,4.773507,-30.333942
4.863889,2.919944,6.159265
1.633063,5.065434,-25.353169
0.043122,4.310013,-27.443728
0.475090,6.641836,-41.680214
5.833268,3.378497,9.896830
3.835420,7.551187,-29.229611
1.612974,6.021326,-32.500671
5.307069,9.766734,-38.145890
0.773692,0.178431,6.497210
0.357888,2.137970,-8.817863
1.943016,0.766443,7.030681
0.765689,0.866595,1.951589
5.220744,6.232415,-13.902382
8.463629,4.873319,11.509315
2.906308,8.241561,-41.600149
7.947920,8.034488,-12.321853
0.610054,9.066782,-55.497647
6.387410,5.312172,-3.140942
0.377395,3.778355,-20.757005
9.775230,1.153016,42.418908
5.276799,4.892588,-5.261385
2.391261,0.570262,8.886120
1.835734,3.957683,-15.670868
4.813138,9.012646,-36.103161
3.848215,0.467646,19.532499
0.164394,7.227661,-46.715540
5.761665,1.805593,20.202784
0.983272,4.166922,-20.391366
9.363222,9.534542,-16.770255
1.712791,0.402826,7.411257
1.518829,5.055916,-27.033154
2.213638,4.264850,-14.727641
6.621407,6.702611,-10.521487
4.860722,9.294019,-38.386614
0.646121,7.047358,-44.653095
6.512820,6.919618,-12.724239
2.265489,7.039737,-34.381652
6.993105,9.556479,-31.507482
2.272954,2.690959,-3.795873
1.106914,5.216302,-28.121857
7.435292,6.591725,-5.897304
2.471951,7.324675,-36.061315
5.276436,9.956709,-39.867194
8.705344,1.073216,39.201642
4.447486,3.191953,2.677099
5.101231,3.178777,4.939278
6.345261,7.123476,-14.171628
1.952409,0.768647,8.595683
1.273886,0.317724,5.744213
3.651860,3.392752,-0.571690
9.119092,1.076527,39.288566
2.936491,3.700620,-5.538904
0.842980,9.183725,-56.017001
5.160636,5.080061,-6.779293
0.161761,8.917373,-58.973760
6.391819,8.498257,-25.400318
7.328379,2.410283,23.389401
7.715347,1.860394,27.979162
2.300050,6.963282,-35.286149
3.934575,6.207965,-19.507494
5.228085,4.561103,-3.486021
1.114761,7.890419,-48.562078
9.674287,3.224203,28.650824
0.587661,0.050004,7.261530
1.532539,0.807439,6.093099
4.026740,9.761614,-45.976585
6.914893,2.836320,19.268136
1.399280,9.822930,-57.264721
9.061263,5.253725,10.174800
1.586770,9.109897,-53.989155
9.927088,7.404072,1.331821
3.502939,5.009881,-14.224701
0.692319,5.045747,-26.122315
9.592842,1.605222,39.489379
9.886155,3.587804,27.627076
0.529168,7.467490,-45.740458
7.250400,3.243102,17.783112
5.545668,1.033183,24.462786
2.574070,9.277232,-49.171062
7.145896,3.112271,17.177374
2.520063,3.625619,-10.554406
3.882454,6.034058,-20.351889
9.050197,6.916690,0.715854
2.446756,4.567970,-17.039081
7.980454,1.370664,31.278648
2.668911,3.912602,-10.580285
6.948011,6.635969,-9.015727
2.538594,4.927140,-18.060079
8.610104,9.903477,-24.527708
3.346414,4.785883,-14.141829
2.415488,5.952633,-27.699022
6.943227,9.260768,-26.200282
5.882733,9.750155,-34.966539
1.491665,1.271405,1.707373
9.961635,0.385905,49.586488
0.642992,9.783528,-63.350043
7.262431,0.995778,32.126534
4.529258,7.174092,-24.219133
8.346672,5.997906,2.518284
7.743355,9.392227,-24.868886
5.052392,9.885332,-40.199560
5.200687,7.353821,-22.369009
7.927526,5.752875,1.610109
1.597405,5.492995,-27.884756
4.435470,0.749943,19.715129
3.931501,4.741578,-9.487269
7.966448,2.595861,24.092069
9.297930,8.947044,-13.695556
6.579593,5.584203,-1.913045
3.363840,0.035386,19.087413
3.993594,5.609621,-17.087905
8.139207,6.492221,-3.528213
4.280081,2.367053,8.821930
1.062458,9.012197,-55.245522
8.072662,3.525009,16.896585
0.206974,7.960599,-52.182007
8.038767,2.274546,27.575413
2.763608,1.181209,8.999514
4.137139,8.096662,-31.745110
0.063202,7.444803,-48.757128
1.028104,2.134311,-5.805104
7.780087,5.370706,3.274479
9.155382,4.990204,14.453158
8.692597,8.277715,-14.050951
7.459887,7.375492,-10.989842
2.786270,2.836408,-1.007333
7.548236,4.928814,8.627580
7.316280,9.586621,-27.168511
8.188036,9.767200,-23.674745
6.507909,4.199569,6.062576
8.898682,4.788410,12.842518
0.994159,2.195292,-8.425005
6.162777,6.746976,-14.575532
8.945223,5.510884,10.844067
7.279238,7.723921,-13.715196
9.099120,6.674813,2.239966
0.781346,3.855133,-19.518719
5.799853,5.245621,-6.437242
0.509111,4.637236,-26.176552
6.539268,9.591763,-30.251097
6.195070,9.221476,-30.455683
2.387609,2.923913,-4.029409
4.183032,1.541535,11.391144
4.212733,3.271854,2.254622
9.105418,0.849513,42.669840
6.129679,8.083997,-23.429926
6.287112,8.268153,-24.635534
5.417230,5.262083,-8.524975
7.527299,1.094248,32.007632
5.277293,5.542305,-9.884615
9.688467,2.037865,38.077318
5.427455,8.180769,-25.443811
9.729804,0.814813,44.628708
9.137909,0.103834,47.428724
0.473446,2.742644,-12.882820
4.834382,3.267177,3.939463
5.760660,2.919570,11.366370
1.496538,5.056428,-23.079971
5.136773,9.661856,-39.044041
8.858473,3.142422,25.108188
3.141278,3.277447,-4.589028
8.905097,7.667317,-4.747591
1.262733,6.963258,-40.121048
8.123861,7.116806,-5.807206
5.212884,1.058623,21.394390
2.314829,1.963312,1.327930
8.938465,0.388863,45.862475
1.011394,7.261121,-42.797492
1.523741,1.410905,0.782725
5.115602,3.887018,1.587980
7.013828,0.054897,35.874963
2.954947,6.212106,-26.066571
0.954987,2.851048,-12.680723
4.030413,9.036487,-40.102725
0.658861,0.925742,-1.243982
3.181841,4.845679,-14.046289
3.177611,1.248352,9.965596
8.988542,5.746386,7.568491
8.852106,7.869780,-9.106009
5.212362,8.815887,-32.166959
3.926794,0.139671,22.284632
9.368337,9.268191,-16.180660
3.583785,8.068531,-35.148098
8.464806,7.188029,-6.667915
5.826736,1.022661,23.862040
0.000679,0.444062,-0.936016
2.223836,8.779263,-48.812115
7.117636,4.706956,6.644472
8.110988,4.560615,10.755864
1.212159,3.930662,-20.156702
5.891852,3.492583,8.966416
0.765427,4.478487,-23.487314
1.710114,3.632803,-16.108822
7.722866,6.951744,-7.983096
4.460222,6.658409,-21.065078
7.788269,4.204385,13.295898
0.018519,0.342876,0.702782
5.688584,4.908462,-2.517841
2.045132,9.264126,-51.024884
1.832878,1.908821,-1.176316
6.129289,2.617341,15.463447
5.109742,9.237952,-36.097758
2.923558,1.524962,8.100010
4.973887,9.996525,-39.868057
3.206820,6.562277,-26.825259
0.691863,1.119199,-2.445150
2.849851,1.235882,8.384366
1.462461,5.970662,-33.882339
1.861256,2.385848,-4.464226
7.399465,5.607059,2.472628
6.201176,6.731704,-13.910981
7.448356,8.342778,-17.359499
7.166620,1.322957,28.338526
8.020954,2.017440,32.429093
0.885913,8.188751,-49.284709
4.436612,8.935625,-39.587995
9.037231,0.553506,45.354787
7.835289,4.579998,9.588037
9.157991,3.789989,23.913676
9.431394,9.368818,-14.695475
5.919947,4.192992,2.968009
5.549752,1.560642,19.639435
1.114257,5.872238,-33.660512
1.911225,2.111085,-2.238759
6.530087,2.591404,16.633416
5.728219,0.988020,23.870359
3.588170,1.391977,10.452266
5.187474,1.291438,20.122350
2.785394,6.173916,-23.888076
6.289001,6.090950,-8.362571
4.593383,1.152270,18.682453
0.454245,1.361861,-4.601178
5.420657,0.740498,23.788457
3.788731,4.788727,-13.409789
0.113343,7.266771,-45.326619
4.763098,0.881996,21.015139
7.423832,0.032758,40.617350
9.890022,9.113799,-11.715828
8.661945,5.911319,4.732012
9.822574,4.082719,25.768614
6.228874,1.378083,24.902056
3.729425,4.838296,-11.716353
9.441566,6.776343,2.438832
6.980649,4.635104,8.018844
5.089800,3.163231,5.482390
9.882029,1.795937,38.620929
1.749007,2.734601,-6.095715
4.142637,7.743843,-30.468614
9.930917,3.206540,30.713439
4.338102,1.194416,15.562571
8.467712,3.670830,20.740692
3.998418,4.766219,-9.545067
9.615415,6.317358,7.365320
4.168718,1.158544,15.058902
0.966645,0.654173,2.469514
6.197992,5.600665,-4.779660
8.386147,1.767344,32.233931
7.792618,1.344745,31.551787
7.607500,9.771291,-27.204954
0.094173,8.266967,-53.595069
8.939496,0.236059,46.443122
0.744403,4.792796,-26.116843
4.981844,5.771839,-11.839403
8.498686,0.281262,42.314978
8.678526,0.936273,40.163604
5.226537,3.289866,7.142596
4.101046,8.766692,-38.256338
7.563390,2.723891,20.864315
9.322538,9.753463,-18.596265
5.573272,3.270879,8.236819
1.878094,6.549469,-33.235215
7.103859,1.019476,30.990846
1.795177,7.623350,-41.181287
4.518712,2.239066,11.893536
2.983104,1.833494,4.637155
6.726337,4.399313,5.243927
5.380040,3.779682,2.611178
4.531268,3.307782,1.639316
6.650698,8.483360,-21.763026
3.923399,2.885374,3.095318
7.742014,7.253211,-9.235690
6.936221,8.609674,-22.954955
2.937964,8.139344,-38.639396
1.437227,4.005619,-18.356518
5.744488,3.433641,9.280315
6.104727,1.810815,21.670378
6.791940,9.489004,-29.493547
7.292841,3.246479,15.949751
1.089578,2.891990,-12.393583
7.543582,8.567343,-20.472797
3.188281,6.887313,-28.561252
5.830645,0.043397,31.903353
7.041350,3.490423,13.394888
5.754688,3.054630,8.664122
7.883155,1.449635,32.508998
1.228243,9.944477,-60.047141
9.486334,0.767400,44.125085
3.933398,5.573978,-16.232979
5.181696,2.559059,12.353281
0.637242,6.086922,-36.874579
4.592860,0.651270,20.405003
5.497037,2.903109,10.090029
0.988490,9.224184,-54.938872
6.881589,5.623487,-3.160312
0.841543,6.368570,-37.180720
0.261061,9.599656,-62.293093
9.439167,4.561367,19.416653
9.035341,4.582534,15.577483
2.716586,5.123769,-21.004486
6.562567,1.336414,26.845554
3.050448,3.784001,-9.784476
7.717168,4.967014,7.176802
6.794003,4.242725,6.197056
4.626259,9.090210,-37.129327
3.558810,5.289496,-16.713664
8.285384,2.322590,27.786891
9.538899,6.347504,3.646046
6.400044,4.768396,1.294950
0.706712,0.711692,3.355101
0.831026,9.176168,-55.951489
5.724753,7.529914,-19.995651
9.305083,5.093449,15.229849
0.255271,5.205522,-30.939930
3.393829,7.136668,-30.193826
0.642515,2.294746,-9.356041
2.659679,8.567614,-44.980976
0.012250,6.775310,-43.401027
9.100359,1.254443,39.624209
2.889754,6.636048,-28.953276
7.920527,4.134615,13.683748
5.051827,4.107947,-0.877734
8.322874,5.736999,4.901244
0.427620,6.510578,-40.611564
6.401629,0.896688,31.163146
9.733146,2.509178,35.749286
5.070404,4.681879,-3.568544
2.096752,9.020386,-50.409311
3.587290,9.715622,-47.261133
9.905775,8.256560,-5.004523
2.386876,6.705063,-32.659430
6.474387,3.179248,13.775374
5.543071,8.714344,-30.952310
7.416412,5.483034,1.094247
3.069583,8.214977,-38.045416
0.117783,3.862980,-23.679342
4.850283,8.167348,-29.487980
3.463125,9.969980,-50.038466
4.683251,4.743750,-6.800004
1.527684,0.598030,6.758741
5.341191,8.410245,-31.492754
0.003510,4.581917,-27.698033
6.742590,3.360257,12.434427
9.212259,6.630218,2.948535
6.235552,9.755038,-33.456586
4.260792,1.145791,15.642886
8.591510,2.864524,24.374099
5.217228,4.953277,-7.969911
3.597736,5.797213,-18.647245
0.394102,3.958680,-23.462125
3.505536,1.840138,8.217671
5.666901,2.886870,10.241346
6.838657,8.741346,-23.961169
8.351759,7.255208,-4.529598
3.359976,3.511319,-5.432240
2.902092,5.840572,-23.379570
2.317801,3.511548,-10.232509
4.136235,7.518853,-27.121800
1.963891,9.012122,-50.069110
9.725479,2.206703,34.864898
5.285021,5.333006,-7.165083
8.149241,8.899562,-18.476837
3.486209,6.127672,-22.611626
1.572650,9.253382,-52.211639
2.048611,6.553202,-32.806105
8.109176,1.303850,33.227728
8.395544,2.314208,28.287041
9.379275,7.517139,-2.840835
3.308127,4.489046,-11.381589
6.759738,8.174407,-21.115317
3.973589,9.737521,-45.514447
9.068845,5.563900,10.456588
6.216131,5.970803,-7.232696
7.790070,3.163825,19.550471
7.742984,8.615545,-16.947259
1.599260,0.820535,4.206634
2.993072,9.215895,-48.651270
1.661434,7.615952,-41.200181
8.834286,9.436185,-18.324090
9.007988,2.754997,28.371905
3.694530,7.549995,-29.756098
2.773168,4.699345,-15.356120
5.519101,0.616364,27.500933
1.485240,4.527485,-21.341074
2.209042,5.715836,-25.473517
8.176436,2.239810,28.276954
3.722782,3.163414,1.287215
6.627606,6.737861,-11.872793
6.804736,2.608231,19.885519
5.449878,5.794204,-9.232147
0.787350,9.283453,-59.295063
5.410588,3.203821,7.233582
4.592149,6.633914,-19.271566
3.130848,2.452580,3.473095
3.216895,0.173516,19.927608
2.683857,7.335643,-33.736136
8.489835,6.591386,-0.844714
5.156146,3.447631,4.196424
2.239757,4.085787,-14.254066
2.757307,0.589394,13.687029
7.333290,6.545124,-6.294487
6.452308,0.772987,28.215367
1.990640,8.243543,-43.465885
2.007468,1.655007,0.724173
0.577462,5.549355,-32.326301
5.697544,5.144693,-5.486562
2.980416,1.613491,5.902296
3.950329,0.206348,20.667934
5.609149,3.356685,5.843704
1.518887,0.279540,9.174059
7.208590,9.496232,-27.791767
2.853422,0.568328,11.491900
3.141483,5.538022,-20.183164
2.240346,4.371870,-16.324098
4.255295,1.185883,15.011198
2.849843,4.921499,-17.837485
8.350097,0.531618,42.717773
2.406468,6.719785,-31.678803
3.869073,9.350222,-42.676826
6.449455,0.266614,35.278769
4.635972,6.764320,-20.726633
5.781991,6.793357,-15.232356
3.445617,7.365004,-30.735188
5.333156,4.279596,0.003974
9.813579,8.074389,-3.524379
1.722621,2.174673,-2.038632
3.518655,6.720023,-26.196047
6.922309,8.019075,-18.531896
3.976083,9.087957,-40.544983
3.114207,6.044246,-24.078573
0.847520,9.069527,-54.896625
6.023861,5.777632,-5.911194
2.935795,1.207999,7.579792
3.087386,4.918233,-16.640595
6.946686,1.720853,24.991927
2.402213,8.538127,-45.120606
6.035089,3.245096,11.204140
1.668736,2.233700,-3.974544
1.313937,2.184965,-5.814747
3.146211,5.093331,-16.902040
1.703419,0.268458,10.730518
6.050509,9.195644,-31.949039
2.391265,4.930487,-20.644892
5.729789,8.634218,-26.118854
8.527810,9.184021,-19.513259
9.041754,8.900633,-14.434134
8.259098,5.709702,5.367518
8.952818,2.962031,27.856761
0.050955,9.250997,-60.112393
9.945570,6.456290,7.154331
0.147102,3.858424,-21.616758
0.915819,3.603351,-17.881905
8.257790,1.341876,34.829671
5.587880,7.261728,-19.284408
2.038195,7.781131,-40.224587
7.225641,1.155739,31.038648
9.022329,8.398119,-10.611477
3.903042,0.768933,16.236556
7.668792,9.186505,-23.244341
3.911521,4.758372,-9.237890
1.324697,9.095954,-55.152617
0.069054,5.532673,-36.953689
0.433448,0.003521,4.602758
9.894735,3.834539,24.711767
7.358834,2.043980,26.607006
0.078049,0.786909,-2.880244
2.187189,7.125918,-35.727526
6.399689,7.952284,-20.941980
1.358239,8.027010,-45.512801
4.478539,8.276063,-31.231569
8.872664,1.684410,34.117808
1.303412,2.285910,-5.824494
3.323596,4.603806,-12.801685
1.925976,1.798151,0.887592
5.775090,0.291540,30.860948
1.177817,0.376335,7.672275
8.817536,4.679045,13.825784
2.120317,3.714956,-12.413720
2.745998,0.240511,15.276371
2.442996,6.246640,-28.281332
1.812053,2.857938,-8.037455
9.732564,8.745865,-10.531427
2.356376,3.212593,-8.142603
5.100482,3.499659,2.871324
2.616105,4.052066,-13.752255
3.850278,5.337809,-16.313304
8.631366,3.899116,18.742081
